Date,HomeTeam,AwayTeam,home_lineup_names,away_lineup_names
2005-10-02,Málaga,Atlético,"['Francesc Arnau', 'Alexis', 'Gerardo', 'Nacho', 'César Navas', 'Valcarce', 'Fernando Sanz', 'Juan Rodríguez', 'Anderson Silva', 'Salva Ballesta', 'Edgar']","['Leonardo Franco', 'Antonio López', 'Pablo Ibáñez', 'Luis Perea', 'Juan Velasco', 'Martin Petrov', 'Peter Luccin', 'José Zahínos', 'Maximiliano Rodriguez', 'Fernando Torres', 'Mateja Kezman']"
2005-10-15,Alavés,Villarreal,"['Franco Costanzo', 'Gaspar', 'Mauricio Pellegrino', 'Rubén Navarro', 'Coromina', 'Carpintero', 'Juanito', 'Martín Astudillo', 'Nenê', 'Bodipo', 'Wesley Lopes']","['Sebastián Viera', 'Gonzalo Rodríguez', 'César Arzo', 'Juan Sorín', 'Rodolfo Arruabarrena', 'Marcos Senna', 'Roger', 'Josico', 'Javi Venta', 'José Mari', 'Luciano Figueroa']"
2005-10-15,RC Deportivo,Barcelona,"['Molina', 'Fabricio Coloccini', 'Jorge Andrade', 'Joan Capdevila', 'Manuel Pablo', 'Julián De Guzmán', 'Aldo Duscher', 'Sergio', 'Juan Valerón', 'Diego Tristán', 'Pedro Munitis']","['Víctor Valdés', 'Carles Puyol', 'Rafael Márquez', 'Sylvinho', 'Juliano Belletti', 'Oleguer', 'Xavi', 'Deco', 'Ronaldinho', ""Samuel Eto'o"", 'Ludovic Giuly']"
2005-10-15,Atlético,Real Madrid,"['Leonardo Franco', 'Antonio López', 'Pablo Ibáñez', 'Luis Perea', 'Juan Velasco', 'Martin Petrov', 'Peter Luccin', 'José Zahínos', 'Maximiliano Rodriguez', 'Fernando Torres', 'Mateja Kezman']","['Iker Casillas', 'Roberto Carlos', 'Míchel Salgado', 'Sergio Ramos', 'Iván Helguera', 'David Beckham', 'Zinedine Zidane', 'Pablo García', 'Ronaldo', 'Raúl', 'Júlio Baptista']"
2005-10-16,Real Betis,Getafe,"['Doblas', 'Juanito', 'Nano', 'Óscar López', 'Paolo Castellini', 'Varela', 'Rivera', 'Marcos Assunção', 'Edu', 'Xisco Muñoz', 'Ricardo Oliveira']","['Luis García', 'Mariano Pernía', 'David Belenguer', 'Aníbal Matellán', 'Ruben Pulido', 'Diego Rivas', 'Mario Cotelo', 'Cubillo', 'Jaime Gavilán', 'Riki', 'Daniel Güiza']"
2005-10-16,Osasuna,Celta,"['Ricardo', 'Izquierdo', 'Josetxo', 'Carlos Cuéllar', 'Clavero', 'Moha', 'David López', 'Marcelo Sosa', 'Raúl García', 'Bernardo Romeo', 'Savo Milosevic']","['José Pinto', 'Sergio', 'Ángel López', 'Diego Placente', 'Pablo Contreras', 'David Silva', 'Borja Oubiña', 'Iriney', 'Gustavo López', 'Jonathan', 'Fernando Baiano']"
2005-10-16,Mallorca,Racing,"['Prats', 'Fernando Navarro', 'David Cortés', 'Mark Iuliano', 'Eduardo Tuzzio', 'Borja', 'Juan Arango', 'Jonás Gutiérrez', 'Doni', 'Tuni', 'Víctor Casadesús']","['Dudu Aouate', 'Ayoze Díaz', 'Pinillos', 'Moratón', 'Samuel', 'Vitolo', 'Javi Casquero', 'Óscar Serrano', 'Stéphane Dalmat', 'David Aganzo', 'Antoñito']"
2005-10-16,Real Zaragoza,R. Sociedad,"['César', 'Gabriel Milito', 'Delio Toledo', 'Álvaro Maior', 'José Movilla', 'Leonardo Ponzio', 'Alberto Zapater', 'Sávio', 'Óscar', 'Diego Milito', 'Ewerthon']","['Asier Riesgo', 'Igor Jáuregi', 'Labaka', 'Javi Garrido', 'López Rekarte', 'Mikel Alonso', 'Álvaro Novo', 'Mikel Aranburu', 'Xabi Prieto', 'Nihat', 'Garikoitz Uranga']"
2005-10-16,Espanyol,Cádiz,"['Carlos Kameni', 'Juanfran', 'Alberto Lopo', 'Armando Sá', 'David García', 'Daniel Jarque', 'Iván De La Peña', 'Eduardo Costa', 'Ito', 'Luis García', 'Raúl Tamudo']","['Armando', 'José De La Cuesta', 'De Quintana', 'Raul', 'Varela', 'Sesma', 'Bezares', 'Enrique', 'Suárez', 'Pavoni', 'Alexander Medina']"
2005-10-16,Valencia,Málaga,"['Santiago Cañizares', 'Roberto Ayala', 'Carlos Marchena', 'Miguel', 'Fábio Aurélio', 'David Albelda', 'Rubén Baraja', 'Vicente', 'Miguel Angulo', 'Mista', 'Marco Di Vaio']","['Francesc Arnau', 'Alexis', 'Gerardo', 'Nacho', 'César Navas', 'Valcarce', 'Fernando Sanz', 'Juan Rodríguez', 'Salva Ballesta', 'Edgar', 'Chengue Morales']"
2005-10-16,Athletic,Sevilla,"['Daniel Aranzubia', 'Luis Prieto', 'Jesús Lacruz', 'Carlos Gurpegui', 'Andoni Iraola', 'Tarantino', 'Tiko', 'Pablo Orbaiz', 'Joseba Etxeberría', 'Francisco Yeste', 'Fernando Llorente']","['Andrés Palop', 'Javi Navarro', 'Aitor Ocio', 'Adriano', 'Daniel Alves', 'José Martí', 'Enzo Maresca', 'David Castedo', 'Jesús Navas', 'Javier Saviola', 'Frédéric Kanouté']"
2005-10-22,Sevilla,Alavés,"['Andrés Palop', 'Javi Navarro', 'Aitor Ocio', 'Adriano', 'Daniel Alves', 'Renato', 'Enzo Maresca', 'David Castedo', 'Jesús Navas', 'Luís Fabiano', 'Javier Saviola']","['Franco Costanzo', 'Gaspar', 'Mauricio Pellegrino', 'Martín Astudillo', 'Coromina', 'Carpintero', 'Juanito', 'Nenê', 'Wesley Lopes', 'Bodipo', 'John Aloisi']"
2005-10-22,Barcelona,Osasuna,"['Víctor Valdés', 'Carles Puyol', 'Rafael Márquez', 'Sylvinho', 'Juliano Belletti', 'Oleguer', 'Xavi', 'Deco', 'Ronaldinho', ""Samuel Eto'o"", 'Lionel Messi']","['Ricardo', 'César Cruchaga', 'Josetxo', 'Clavero', 'Izquierdo', 'Raúl García', 'Francisco Puñal', 'Ludovic Delporte', 'Savo Milosevic', 'Muñoz', 'Valdo']"
2005-10-23,Cádiz,Athletic,"['Armando', 'De Quintana', 'Abraham Paz', 'Raul', 'Varela', 'Andrés Fleurquin', 'Suárez', 'Pavoni', 'Sesma', 'Enrique', 'Oli']","['Daniel Aranzubia', 'Luis Prieto', 'Carlos Gurpegui', 'Ánder Murillo', 'Casas', 'Unai Expósito', 'Andoni Iraola', 'Pablo Orbaiz', 'Javi González', 'Francisco Yeste', 'Joseba Etxeberría']"
2005-10-23,Celta,Espanyol,"['José Pinto', 'Sergio', 'Ángel López', 'Diego Placente', 'Pablo Contreras', 'David Silva', 'Borja Oubiña', 'Iriney', 'Gustavo López', 'Jesús Perera', 'Antonio Núñez']","['Carlos Kameni', 'Alberto Lopo', 'David García', 'Daniel Jarque', 'Pablo Zabaleta', 'Mauricio Pochettino', 'Iván De La Peña', 'Fredson', 'Ito', 'Luis García', 'Raúl Tamudo']"
2005-10-23,Getafe,Real Zaragoza,"['Luis García', 'Mariano Pernía', 'David Belenguer', 'Aníbal Matellán', 'Ruben Pulido', 'Alberto Aguilar', 'Mario Cotelo', 'Cubillo', 'Riki', 'Daniel Güiza', 'Veljko Paunovic']","['César', 'Gabriel Milito', 'Delio Toledo', 'Capi', 'Cani', 'José Movilla', 'Leonardo Ponzio', 'Alberto Zapater', 'Sávio', 'Óscar', 'Diego Milito']"
2005-10-23,Málaga,Real Betis,"['Francesc Arnau', 'Alexis', 'Gerardo', 'Nacho', 'César Navas', 'Valcarce', 'Fernando Sanz', 'Juan Rodríguez', 'Salva Ballesta', 'Pablo Couñago', 'Edgar']","['Doblas', 'Juanito', 'Melli', 'Nano', 'Paolo Castellini', 'Arzu', 'Capi', 'Marcos Assunção', 'Joaquín', 'Edu', 'Ricardo Oliveira']"
2005-10-23,R. Sociedad,RC Deportivo,"['Asier Riesgo', 'Labaka', 'Igor Jáuregi', 'Javi Garrido', 'López Rekarte', 'Xabi Prieto', 'Álvaro Novo', 'Garikoitz Uranga', 'Mikel Alonso', 'Darko Kovacevic', 'Nihat']","['Molina', 'Fabricio Coloccini', 'Juanma Delgado', 'Romero', 'Manuel Pablo', 'Sergio', 'Aldo Duscher', 'Joan Capdevila', 'Lionel Scaloni', 'Rubén Castro', 'Pedro Munitis']"
2005-10-23,Villarreal,Mallorca,"['Sebastián Viera', 'Gonzalo Rodríguez', 'Q. Álvarez', 'Juan Sorín', 'Javi Venta', 'Santiago Cazorla', 'Josico', 'Alessio Tacchinardi', 'Juan Riquelme', 'Diego Forlán', 'José Mari']","['Prats', 'Eduardo Tuzzio', 'David Cortés', 'Fernando Navarro', 'Mark Iuliano', 'Doni', 'Borja', 'Jonás Gutiérrez', 'Juan Arango', 'Víctor Casadesús', 'Tuni']"
2005-10-23,Racing,Atlético,"['Dudu Aouate', 'Ayoze Díaz', 'Pinillos', 'Moratón', 'Samuel', 'Vitolo', 'Javi Casquero', 'Óscar Serrano', 'Wilfried Dalmat', 'David Aganzo', 'Antoñito']","['Leonardo Franco', 'Antonio López', 'Pablo Ibáñez', 'Luis Perea', 'Juan Velasco', 'Martin Petrov', 'Peter Luccin', 'José Zahínos', 'Maximiliano Rodriguez', 'Fernando Torres', 'Mateja Kezman']"
2005-10-23,Real Madrid,Valencia,"['Iker Casillas', 'Roberto Carlos', 'Sergio Ramos', 'Iván Helguera', 'Carlos Diogo', 'David Beckham', 'Zinedine Zidane', 'Guti', 'Pablo García', 'Robinho', 'Raúl']","['Santiago Cañizares', 'Roberto Ayala', 'Carlos Marchena', 'Marco Caneira', 'Emiliano Moretti', 'Pablo Aimar', 'David Albelda', 'Rubén Baraja', 'Vicente', 'Miguel Angulo', 'David Villa']"
2005-10-29,Real Betis,Real Madrid,"['Doblas', 'Nano', 'Alejandro Lembo', 'Paolo Castellini', 'Varela', 'Arzu', 'Rivera', 'Cañas', 'Edu', 'Xisco Muñoz', 'Ricardo Oliveira']","['Iker Casillas', 'Roberto Carlos', 'Míchel Salgado', 'Sergio Ramos', 'Iván Helguera', 'Jonathan Woodgate', 'Carlos Diogo', 'Guti', 'Pablo García', 'Robinho', 'Raúl']"
2005-10-29,Athletic,Celta,"['Daniel Aranzubia', 'Luis Prieto', 'Andoni Iraola', 'Ánder Murillo', 'Jesús Lacruz', 'Unai Expósito', 'Carlos Gurpegui', 'Pablo Orbaiz', 'Dañobeitia', 'Francisco Yeste', 'Ismael Urzaiz']","['José Pinto', 'Sergio', 'Matías Lequi', 'Ángel López', 'José Enrique', 'David Silva', 'Borja Oubiña', 'Iriney', 'Fabian Canobbio', 'Javi Guerrero', 'Antonio Núñez']"
2005-10-30,Alavés,Cádiz,"['Franco Costanzo', 'Lluís Carreras', 'Mauricio Pellegrino', 'Juanito', 'Martín Astudillo', 'Carpintero', 'Edu Alonso', 'Jandro', 'Nenê', 'Rubén Navarro', 'John Aloisi']","['Armando', 'Mario Silva', 'José De La Cuesta', 'Eduardo Berizzo', 'Varela', 'Bezares', 'Enrique', 'Andrés Fleurquin', 'Ivan Ania', 'Pavoni', 'Oli']"
2005-10-30,RC Deportivo,Getafe,"['Molina', 'Fabricio Coloccini', 'Lionel Scaloni', 'Manuel Pablo', 'Joan Capdevila', 'Juanma Delgado', 'Aldo Duscher', 'Julián De Guzmán', 'Juan Valerón', 'Diego Tristán', 'Pedro Munitis']","['Luis García', 'Javier Paredes', 'David Belenguer', 'Aníbal Matellán', 'Ruben Pulido', 'Diego Rivas', 'Pablo Redondo', 'Vivar Dorado', 'Jaime Gavilán', 'Riki', 'Daniel Güiza']"
2005-10-30,Osasuna,Espanyol,"['Elía', 'Javi Flaño', 'Miguel Flaño', 'Carlos Cuéllar', 'Clavero', 'Moha', 'Francisco Puñal', 'David López', 'Raúl García', 'Bernardo Romeo', 'Savo Milosevic']","['Carlos Kameni', 'Juanfran', 'Alberto Lopo', 'Daniel Jarque', 'Pablo Zabaleta', 'Didier Domi', 'Mauricio Pochettino', 'Iván De La Peña', 'Albert Riera', 'Eduardo Costa', 'Raúl Tamudo']"
2005-10-30,Mallorca,Sevilla,"['Prats', 'Fernando Navarro', 'David Cortés', 'Mark Iuliano', 'Eduardo Tuzzio', 'Juan Arango', 'Guillermo Pereyra', 'Jonás Gutiérrez', 'Tuni', 'Víctor Casadesús', 'Yordi']","['Antonio Notario', 'Javi Navarro', 'David Castedo', 'Aitor Ocio', 'Daniel Alves', 'Adriano', 'Jordi López', 'José Martí', 'Fernando Sales', 'Frédéric Kanouté', 'Kepa']"
2005-10-30,Real Zaragoza,Málaga,"['César', 'Gabriel Milito', 'Delio Toledo', 'Chus Herrero', 'Cani', 'José Movilla', 'Leonardo Ponzio', 'Alberto Zapater', 'Sávio', 'Diego Milito', 'Ewerthon']","['Francesc Arnau', 'Alexis', 'Gerardo', 'Nacho', 'César Navas', 'Valcarce', 'Fernando Sanz', 'Juan Rodríguez', 'Salva Ballesta', 'Pablo Couñago', 'Edgar']"
2005-10-30,Valencia,Racing,"['Santiago Cañizares', 'Roberto Ayala', 'Raúl Albiol', 'Emiliano Moretti', 'Miguel', 'Vicente', 'Pablo Aimar', 'David Albelda', 'Rubén Baraja', 'David Villa', 'Patrick Kluivert']","['Dudu Aouate', 'Oriol', 'Moratón', 'Ayoze Díaz', 'Pinillos', 'Vitolo', 'Antonio Tomás', 'Felipe Melo', 'Stéphane Dalmat', 'Juanjo', 'David Aganzo']"
2005-10-30,Barcelona,R. Sociedad,"['Víctor Valdés', 'Carles Puyol', 'Oleguer', 'Sylvinho', 'Edmilson', 'Xavi', 'Mark Van Bommel', 'Andrés Iniesta', 'Ronaldinho', ""Samuel Eto'o"", 'Ludovic Giuly']","['Asier Riesgo', 'López Rekarte', 'Mikel Alonso', 'Javi Garrido', 'Labaka', 'Xabi Prieto', 'Álvaro Novo', 'Mikel Aranburu', 'Nihat', 'Garikoitz Uranga', 'Igor Jáuregi']"
2005-10-30,Atlético,Villarreal,"['Leonardo Franco', 'Antonio López', 'Pablo Ibáñez', 'Luis Perea', 'Juan Velasco', 'Gabi', 'Martin Petrov', 'José Zahínos', 'Maximiliano Rodriguez', 'Fernando Torres', 'Mateja Kezman']","['Sebastián Viera', 'Jan Kromkamp', 'Juan Sorín', 'Gonzalo Rodríguez', 'Rodolfo Arruabarrena', 'Q. Álvarez', 'Juan Riquelme', 'Josico', 'Alessio Tacchinardi', 'Diego Forlán', 'José Mari']"
2005-11-05,R. Sociedad,Osasuna,"['Asier Riesgo', 'Igor Jáuregi', 'Labaka', 'Javi Garrido', 'López Rekarte', 'Mikel Alonso', 'Álvaro Novo', 'Mikel Aranburu', 'Xabi Prieto', 'Nihat', 'Darko Kovacevic']","['Ricardo', 'Javi Flaño', 'Miguel Flaño', 'Carlos Cuéllar', 'Enrique Corrales', 'Francisco Puñal', 'Ludovic Delporte', 'Raúl García', 'Valdo', 'Savo Milosevic', 'Pierre Webó']"
2005-11-05,Espanyol,Athletic,"['Carlos Kameni', 'Juanfran', 'Alberto Lopo', 'David García', 'Daniel Jarque', 'Mauricio Pochettino', 'Iván De La Peña', 'Albert Riera', 'Ito', 'Luis García', 'Raúl Tamudo']","['Daniel Aranzubia', 'Casas', 'Luis Prieto', 'Andoni Iraola', 'Ánder Murillo', 'Unai Expósito', 'Carlos Gurpegui', 'Pablo Orbaiz', 'Javi González', 'Francisco Yeste', 'Ismael Urzaiz']"
2005-11-05,Villarreal,Valencia,"['Mariano Barbosa', 'Q. Álvarez', 'Juan Peña', 'Javi Venta', 'Rodolfo Arruabarrena', 'Santiago Cazorla', 'Marcos Senna', 'Alessio Tacchinardi', 'Juan Riquelme', 'Luciano Figueroa', 'José Mari']","['Santiago Cañizares', 'Roberto Ayala', 'Carlos Marchena', 'Amedeo Carboni', 'Miguel', 'Miguel Angulo', 'David Albelda', 'Rubén Baraja', 'Pablo Aimar', 'David Villa', 'Vicente']"
2005-11-06,Cádiz,Mallorca,"['Armando', 'Abraham Paz', 'De Quintana', 'Raul', 'Varela', 'Sesma', 'Enrique', 'Andrés Fleurquin', 'Suárez', 'Pavoni', 'Oli']","['Prats', 'David Cortés', 'Alessandro Potenza', 'Mark Iuliano', 'Francisco Maciel', 'Juan Arango', 'Guillermo Pereyra', 'Jonás Gutiérrez', 'Doni', 'Tuni', 'Víctor Casadesús']"
2005-11-06,Celta,Alavés,"['José Pinto', 'Sergio', 'Matías Lequi', 'Ángel López', 'Diego Placente', 'David Silva', 'Borja Oubiña', 'Iriney', 'Fabian Canobbio', 'Fernando Baiano', 'Antonio Núñez']","['Franco Costanzo', 'Lluís Carreras', 'Josu Sarriegi', 'Gaspar', 'Coromina', 'Juanito', 'Martín Astudillo', 'Edu Alonso', 'Bodipo', 'Nenê', 'Rubén Navarro']"
2005-11-06,Sevilla,Atlético,"['Andrés Palop', 'Javi Navarro', 'David Castedo', 'Aitor Ocio', 'Daniel Alves', 'Adriano', 'Renato', 'Enzo Maresca', 'Fernando Sales', 'Javier Saviola', 'Frédéric Kanouté']","['Leonardo Franco', 'Antonio López', 'Pablo Ibáñez', 'Luis Perea', 'Juan Velasco', 'Gabi', 'Martin Petrov', 'José Zahínos', 'Maximiliano Rodriguez', 'Fernando Torres', 'Mateja Kezman']"
2005-11-06,Málaga,RC Deportivo,"['Francesc Arnau', 'Alexis', 'Gerardo', 'Nacho', 'César Navas', 'Valcarce', 'Fernando Sanz', 'Juan Rodríguez', 'Salva Ballesta', 'Pablo Couñago', 'Edgar']","['Molina', 'Fabricio Coloccini', 'Lionel Scaloni', 'Héctor', 'Joan Capdevila', 'Juanma Delgado', 'Aldo Duscher', 'Julián De Guzmán', 'Juan Valerón', 'Diego Tristán', 'Pedro Munitis']"
2005-11-06,Racing,Real Betis,"['Dudu Aouate', 'Ayoze Díaz', 'Pinillos', 'Oriol', 'Francisco Neru', 'Matabuena', 'Vitolo', 'Stéphane Dalmat', 'Wilfried Dalmat', 'Juanjo', 'David Aganzo']","['Koke Contreras', 'Juanito', 'Melli', 'Paolo Castellini', 'Varela', 'Arzu', 'Rivera', 'Joaquín', 'Edu', 'Xisco Muñoz', 'Dani']"
2005-11-06,Real Madrid,Real Zaragoza,"['Iker Casillas', 'Roberto Carlos', 'Míchel Salgado', 'Sergio Ramos', 'Jonathan Woodgate', 'Francisco Pavón', 'Carlos Diogo', 'David Beckham', 'Guti', 'Robinho', 'Raúl']","['César', 'Gabriel Milito', 'Delio Toledo', 'Álvaro Maior', 'Cani', 'Celades', 'Leonardo Ponzio', 'Sávio', 'Generelo', 'Diego Milito', 'Ewerthon']"
2005-11-06,Getafe,Barcelona,"['Luis García', 'Aníbal Matellán', 'David Belenguer', 'Ruben Pulido', 'Diego Rivas', 'Cubillo', 'Mario Cotelo', 'Mariano Pernía', 'Fabio Celestini', 'Riki', 'Daniel Güiza']","['Víctor Valdés', 'Rafael Márquez', 'Oleguer', 'Sylvinho', 'Carles Puyol', 'Thiago Motta', 'Mark Van Bommel', 'Xavi', 'Ronaldinho', ""Samuel Eto'o"", 'Ludovic Giuly']"
2005-10-26,Real Betis,Villarreal,"['Doblas', 'Juanito', 'Melli', 'Paolo Castellini', 'Nano', 'Marcos Assunção', 'Rivera', 'Joaquín', 'Edu', 'Ricardo Oliveira', 'Xisco Muñoz']","['Sebastián Viera', 'Q. Álvarez', 'Juan Peña', 'Rodolfo Arruabarrena', 'Javi Venta', 'Juan Sorín', 'Alessio Tacchinardi', 'Josico', 'Juan Riquelme', 'José Mari', 'Diego Forlán']"
2005-10-26,Osasuna,Athletic,"['Ricardo', 'Josetxo', 'Javi Flaño', 'Carlos Cuéllar', 'Clavero', 'Francisco Puñal', 'David López', 'Ludovic Delporte', 'Raúl García', 'Bernardo Romeo', 'Savo Milosevic']","['Daniel Aranzubia', 'Luis Prieto', 'Andoni Iraola', 'Ánder Murillo', 'Jesús Lacruz', 'Carlos Gurpegui', 'Tiko', 'Pablo Orbaiz', 'Dañobeitia', 'Francisco Yeste', 'Ismael Urzaiz']"
2005-10-26,Mallorca,Celta,"['Prats', 'David Cortés', 'Mark Iuliano', 'Eduardo Tuzzio', 'Francisco Maciel', 'Juan Arango', 'Guillermo Pereyra', 'Jonás Gutiérrez', 'Doni', 'Tuni', 'Víctor Casadesús']","['José Pinto', 'Sergio', 'Ángel López', 'Diego Placente', 'Pablo Contreras', 'David Silva', 'Borja Oubiña', 'Iriney', 'Jorge Larena', 'Jesús Perera', 'Antonio Núñez']"
2005-10-26,Barcelona,Málaga,"['Víctor Valdés', 'Rafael Márquez', 'Carles Puyol', 'Sylvinho', 'Edmilson', 'Oleguer', 'Mark Van Bommel', 'Xavi', 'Ronaldinho', ""Samuel Eto'o"", 'Ludovic Giuly']","['Francesc Arnau', 'César Navas', 'Alexis', 'Nacho', 'Gerardo', 'Fernando Sanz', 'Juan Rodríguez', 'Valcarce', 'Edgar', 'Salva Ballesta', 'Pablo Couñago']"
2005-10-26,RC Deportivo,Real Madrid,"['Molina', 'Fabricio Coloccini', 'Lionel Scaloni', 'Manuel Pablo', 'Joan Capdevila', 'Juanma Delgado', 'Aldo Duscher', 'Julián De Guzmán', 'Juan Valerón', 'Diego Tristán', 'Pedro Munitis']","['Iker Casillas', 'Roberto Carlos', 'Sergio Ramos', 'Iván Helguera', 'Jonathan Woodgate', 'Carlos Diogo', 'David Beckham', 'Guti', 'Pablo García', 'Robinho', 'Raúl']"
2005-10-27,Alavés,Espanyol,"['Franco Costanzo', 'Poli', 'Josu Sarriegi', 'Juanito', 'Martín Astudillo', 'Carpintero', 'Edu Alonso', 'Bodipo', 'Nenê', 'Rubén Navarro', 'Mena']","['Carlos Kameni', 'Alberto Lopo', 'David García', 'Daniel Jarque', 'Pablo Zabaleta', 'Moisés Hurtado', 'Iván De La Peña', 'Eduardo Costa', 'Ito', 'Luis García', 'Raúl Tamudo']"
2005-10-27,Atlético,Cádiz,"['Leonardo Franco', 'Pablo Ibáñez', 'Luis Perea', 'Antonio López', 'Juan Velasco', 'Peter Luccin', 'José Zahínos', 'Martin Petrov', 'Maximiliano Rodriguez', 'Mateja Kezman', 'Fernando Torres']","['Armando', 'De Quintana', 'Abraham Paz', 'Raul', 'Varela', 'Andrés Fleurquin', 'Suárez', 'Pavoni', 'Sesma', 'Enrique', 'Oli']"
2005-10-27,R. Sociedad,Getafe,"['Asier Riesgo', 'Igor Jáuregi', 'Labaka', 'Javi Garrido', 'López Rekarte', 'Mikel Alonso', 'Álvaro Novo', 'Mikel Aranburu', 'Xabi Prieto', 'Nihat', 'Darko Kovacevic']","['Luis García', 'Mariano Pernía', 'David Belenguer', 'Ruben Pulido', 'Manuel Tena', 'Diego Rivas', 'Mario Cotelo', 'Cubillo', 'Jaime Gavilán', 'Daniel Güiza', 'Veljko Paunovic']"
2005-10-27,Real Zaragoza,Racing,"['César', 'Gabriel Milito', 'Delio Toledo', 'Álvaro Maior', 'Cani', 'José Movilla', 'Leonardo Ponzio', 'Alberto Zapater', 'Sávio', 'Óscar', 'Diego Milito']","['Dudu Aouate', 'Pinillos', 'Oriol', 'Moratón', 'Francisco Neru', 'Felipe Melo', 'Matabuena', 'Vitolo', 'Óscar Serrano', 'Wilfried Dalmat', 'Juanjo']"
2005-10-27,Valencia,Sevilla,"['Santiago Cañizares', 'Roberto Ayala', 'Carlos Marchena', 'Marco Caneira', 'Fábio Aurélio', 'Pablo Aimar', 'David Albelda', 'Rubén Baraja', 'Vicente', 'Miguel Angulo', 'David Villa']","['Andrés Palop', 'Javi Navarro', 'David Castedo', 'Aitor Ocio', 'Daniel Alves', 'Adriano', 'Enzo Maresca', 'José Martí', 'Fernando Sales', 'Javier Saviola', 'Luís Fabiano']"
2005-11-19,Getafe,Osasuna,"['Juan Calatayud', 'Mariano Pernía', 'David Belenguer', 'Aníbal Matellán', 'Diego Rivas', 'Fabio Celestini', 'Mario Cotelo', 'Jaime Gavilán', 'Riki', 'Daniel Güiza', 'Veljko Paunovic']","['Ricardo', 'César Cruchaga', 'Josetxo', 'Javi Flaño', 'Enrique Corrales', 'Muñoz', 'David López', 'Ludovic Delporte', 'Raúl García', 'Valdo', 'Bernardo Romeo']"
2005-11-19,Villarreal,Real Zaragoza,"['Mariano Barbosa', 'Jan Kromkamp', 'Gonzalo Rodríguez', 'Rodolfo Arruabarrena', 'Juan Peña', 'Marcos Senna', 'Roger', 'Josico', 'Santiago Cazorla', 'José Mari', 'Luciano Figueroa']","['César', 'Gabriel Milito', 'Delio Toledo', 'Álvaro Maior', 'Cani', 'Celades', 'Leonardo Ponzio', 'Sávio', 'Generelo', 'Óscar', 'Diego Milito']"
2005-11-19,Real Madrid,Barcelona,"['Iker Casillas', 'Sergio Ramos', 'Iván Helguera', 'Roberto Carlos', 'Míchel Salgado', 'Pablo García', 'Zinedine Zidane', 'David Beckham', 'Robinho', 'Raúl', 'Ronaldo']","['Víctor Valdés', 'Rafael Márquez', 'Carles Puyol', 'Edmilson', 'Giovanni Van Bronckhorst', 'Oleguer', 'Xavi', 'Deco', 'Ronaldinho', ""Samuel Eto'o"", 'Lionel Messi']"
2005-11-19,Sevilla,Real Betis,"['Andrés Palop', 'Javi Navarro', 'David Castedo', 'Aitor Ocio', 'Daniel Alves', 'Adriano', 'Jesús Navas', 'Enzo Maresca', 'José Martí', 'Frédéric Kanouté', 'Luís Fabiano']","['Koke Contreras', 'Juanito', 'Melli', 'Rivas', 'Varela', 'Arzu', 'Capi', 'Rivera', 'Joaquín', 'Edu', 'Dani']"
2005-11-20,Athletic,Alavés,"['Daniel Aranzubia', 'Casas', 'Luis Prieto', 'Andoni Iraola', 'Ánder Murillo', 'Jesús Lacruz', 'Carlos Gurpegui', 'Javi González', 'Francisco Yeste', 'Joseba Etxeberría', 'Ismael Urzaiz']","['Franco Costanzo', 'Poli', 'Josu Sarriegi', 'Gaspar', 'Juanito', 'Martín Astudillo', 'Edu Alonso', 'Lacen', 'Jandro', 'Nenê', 'Rubén Navarro']"
2005-11-20,Cádiz,Valencia,"['Armando', 'Abraham Paz', 'De Quintana', 'Raul', 'Varela', 'Sesma', 'Enrique', 'Andrés Fleurquin', 'Suárez', 'Pavoni', 'Oli']","['Santiago Cañizares', 'Roberto Ayala', 'Carlos Marchena', 'Miguel', 'Emiliano Moretti', 'David Albelda', 'Rubén Baraja', 'Vicente', 'Francisco Rufete', 'David Villa', 'Mista']"
2005-11-20,Espanyol,Mallorca,"['Carlos Kameni', 'Juanfran', 'Alberto Lopo', 'David García', 'Daniel Jarque', 'Moisés Hurtado', 'Iván De La Peña', 'Albert Riera', 'Ito', 'Luis García', 'Raúl Tamudo']","['Prats', 'Fernando Navarro', 'David Cortés', 'Alessandro Potenza', 'Mark Iuliano', 'Borja', 'Juan Arango', 'Jonás Gutiérrez', 'Doni', 'Tuni', 'Víctor Casadesús']"
2005-11-20,Málaga,R. Sociedad,"['Francesc Arnau', 'Alexis', 'Gerardo', 'Nacho', 'César Navas', 'Valcarce', 'Fernando Sanz', 'Juan Rodríguez', 'Salva Ballesta', 'Pablo Couñago', 'Edgar']","['Asier Riesgo', 'Igor Jáuregi', 'Labaka', 'Javi Garrido', 'López Rekarte', 'Mikel Alonso', 'Álvaro Novo', 'Mikel Aranburu', 'Xabi Prieto', 'Gaizka Garitano', 'Garikoitz Uranga']"
2005-11-20,Celta,Atlético,"['José Pinto', 'Sergio', 'Matías Lequi', 'Ángel López', 'Diego Placente', 'David Silva', 'Borja Oubiña', 'Iriney', 'Fabian Canobbio', 'Fernando Baiano', 'Antonio Núñez']","['Leonardo Franco', 'Antonio López', 'Pablo Ibáñez', 'Luis Perea', 'Juan Valera', 'Gabi', 'Ariel Ibagaza', 'Luciano Galletti', 'Peter Luccin', 'José Zahínos', 'Fernando Torres']"
